Date,Log
12.05.2020,"53798,GameC,25,2,1.382945"
12.05.2020,"53798,GameC,26,2,1.291525"
12.05.2020,"53798,GameC,27,2,0.999495"
12.05.2020,"53798,GameC,28,3,1.433675"
12.05.2020,"53798,GameC,29,2,1.224695"
12.05.2020,"53798,GameC,30,0,1.099605"
12.05.2020,"53798,GameC,31,1,0.9329447"
12.05.2020,"53798,GameC,32,3,1.34141"
12.05.2020,"53798,GameC,33,0,1.49135"
12.05.2020,"53798,GameC,34,3,1.432755"
12.05.2020,"53798,GameC,35,2,1.1996"
12.05.2020,"53798,GameC,36,1,1.108135"
12.05.2020,"53798,GameC,37,0,1.18293"
12.05.2020,"53798,GameC,38,0,1.608015"
12.05.2020,"53798,GameC,39,1,1.524575"
12.05.2020,"53798,GameC,40,2,1.109245"
12.05.2020,"53798,GameC,41,3,1.15812"
13.05.2020,"26945,GameB,33,1,1207.19"
13.05.2020,"26945,GameB,34,0,0.836445"
13.05.2020,"26945,GameB,35,0,1.084495"
13.05.2020,"26945,GameB,36,1,0.5845151"
13.05.2020,"26945,GameB,37,0,0.634385"
13.05.2020,"26945,GameB,38,0,0.46962"
13.05.2020,"26945,GameB,39,1,0.88453"
13.05.2020,"26945,GameB,40,0,0.602205"
13.05.2020,"26945,GameB,41,1,0.2994"
13.05.2020,"26945,GameB,42,1,0.28543"
13.05.2020,"26945,GameB,43,0,1.15593"
13.05.2020,"26945,GameB,44,0,0.6696199"
13.05.2020,"26945,GameB,45,1,0.15043"
13.05.2020,"26945,GameB,46,1,0.231965"
13.05.2020,"26945,GameB,47,1,0.16838"
13.05.2020,"26945,GameB,48,0,0.70184"
13.05.2020,"26945,GameB,49,0,0.316615"
13.05.2020,"26945,GameB,50,0,0.28408"
13.05.2020,"26945,GameB,51,1,0.0168"
13.05.2020,"26945,GameB,52,0,0.5521901"
13.05.2020,"26945,GameB,53,0,0.114485"
13.05.2020,"26945,GameB,54,0,0.06457"
13.05.2020,"26945,GameB,55,0,0.217375"
13.05.2020,"26945,GameB,56,0,0.587595"
13.05.2020,"26945,GameB,57,0,0.064955"
13.05.2020,"26945,GameB,58,0,0.6854201"
13.05.2020,"26945,GameB,59,0,0.8019901"
13.05.2020,"26945,GameB,60,0,0.033915"
13.05.2020,"26945,GameB,61,1,0.6511599"
13.05.2020,"26945,GameB,62,1,0.58505"
13.05.2020,"26945,GameB,63,1,0.370035"
13.05.2020,"26945,GameB,64,1,0.283095"
13.05.2020,"26945,GameB,65,1,0.3174"
13.05.2020,"26945,GameB,66,1,0.351185"
13.05.2020,"26945,GameB,67,1,0.315945"
13.05.2020,"26945,GameB,68,0,0.33536"
13.05.2020,"26945,GameB,69,0,0.21841"
13.05.2020,"26945,GameB,70,0,0.234505"
13.05.2020,"26945,GameB,71,0,0.50232"
13.05.2020,"26945,GameB,72,1,0.23475"
13.05.2020,"26945,GameB,73,1,0.3339849"
13.05.2020,"26945,GameB,74,0,0.2165"
13.05.2020,"71397,Q,0,0,6.736335"
13.05.2020,"71397,Q,1,2,6.736335"
13.05.2020,"71397,Q,2,3,6.736335"
13.05.2020,"71397,Q,3,0,21.29881"
13.05.2020,"71397,Q,4,1,3.700149"
13.05.2020,"71397,Q,5,0,21.91604"
13.05.2020,"71397,Q,6,1,3.40072"
13.05.2020,"71397,Q,7,0,4.849809"
13.05.2020,"71397,Q,8,0,3.482681"
13.05.2020,"71397,Q,9,0,4.499684"
13.05.2020,"71397,Q,10,1,12.7501"
13.05.2020,"96963,Q,0,1,8.887885"
13.05.2020,"96963,Q,1,1,8.887885"
13.05.2020,"96963,Q,2,3,8.887885"
13.05.2020,"96963,Q,3,1,19.34976"
13.05.2020,"96963,Q,4,1,6.982251"
13.05.2020,"96963,Q,5,0,6.96654"
13.05.2020,"96963,Q,6,1,7.149771"
13.05.2020,"96963,Q,7,2,5.000073"
13.05.2020,"96963,Q,8,2,9.383363"
13.05.2020,"96963,Q,9,1,12.28307"
13.05.2020,"96963,Q,10,0,16.03288"
13.05.2020,"96963,Q,11,0,7.750194"
13.05.2020,"96963,GameA,0,2,2.31671"
13.05.2020,"96963,GameA,1,1,4.216571"
13.05.2020,"96963,GameA,2,3,1.733285"
13.05.2020,"96963,GameA,3,1,1.782825"
13.05.2020,"96963,GameA,4,3,1.416225"
13.05.2020,"96963,GameA,5,0,1.482735"
13.05.2020,"96963,GameA,6,0,0.94981"
13.05.2020,"96963,GameA,7,2,1.449055"
13.05.2020,"96963,GameA,8,2,1.083685"
13.05.2020,"96963,GameA,9,0,1.399175"
13.05.2020,"96963,GameA,10,0,1.01557"
13.05.2020,"96963,GameA,11,3,1.633935"
13.05.2020,"96963,GameA,12,0,3.15033"
13.05.2020,"96963,GameA,13,2,3.00012"
13.05.2020,"96963,GameA,14,2,1.7494"
13.05.2020,"96963,GameA,15,3,1.416045"
13.05.2020,"96963,GameA,16,0,1.74987"
13.05.2020,"96963,GameA,17,2,1.9992"
13.05.2020,"96963,GameA,18,1,1.48432"
13.05.2020,"96963,GameA,19,3,1.832215"
13.05.2020,"96963,GameA,20,0,1.467185"
13.05.2020,"96963,GameA,21,3,1.78281"
13.05.2020,"96963,GameA,22,3,1.550365"
13.05.2020,"96963,GameA,23,3,4.966082"
13.05.2020,"96963,GameA,24,3,1.266685"
13.05.2020,"96963,GameA,25,2,1.29896"
13.05.2020,"96963,GameA,26,3,1.382685"
13.05.2020,"96963,GameA,27,1,2.20004"
13.05.2020,"96963,GameA,28,2,1.999305"
13.05.2020,"96963,GameA,29,1,1.66619"
13.05.2020,"96963,GameA,30,0,2.08322"
13.05.2020,"96963,GameA,31,3,1.53315"
13.05.2020,"96963,GameA,32,0,2.983205"
13.05.2020,"96963,GameA,33,1,1.649606"
13.05.2020,"96963,GameA,34,3,2.08264"
13.05.2020,"96963,GameA,35,1,2.216885"
13.05.2020,"96963,GameA,36,3,2.4839"
13.05.2020,"96963,GameA,37,0,1.41645"
13.05.2020,"96963,GameA,38,1,1.499005"
13.05.2020,"96963,GameA,39,2,1.08234"
13.05.2020,"96963,GameA,40,1,1.349855"
13.05.2020,"96963,GameA,41,1,3.132444"
13.05.2020,"96963,GameA,42,2,2.216775"
13.05.2020,"96963,GameA,43,0,1.58306"
13.05.2020,"96963,GameA,44,3,2.03324"
13.05.2020,"96963,GameA,45,1,1.33388"
13.05.2020,"96963,GameA,46,0,4.332313"
13.05.2020,"96963,GameB,0,0,4.215075"
13.05.2020,"96963,GameB,1,1,1.583565"
13.05.2020,"96963,GameB,2,1,1.233205"
13.05.2020,"96963,GameB,3,0,1.665605"
13.05.2020,"96963,GameB,4,0,1.28238"
13.05.2020,"96963,GameB,5,0,1.283695"
13.05.2020,"96963,GameB,6,1,2.36639"
13.05.2020,"96963,GameB,7,1,1.0834"
13.05.2020,"96963,GameB,8,0,1.116455"
13.05.2020,"96963,GameB,9,1,3.799205"
13.05.2020,"96963,GameB,10,1,1.949325"
13.05.2020,"96963,GameB,11,0,1.43254"
13.05.2020,"96963,GameB,12,1,3.250036"
13.05.2020,"96963,GameB,13,1,1.13343"
13.05.2020,"96963,GameB,14,0,1.38371"
13.05.2020,"96963,GameB,15,1,0.9317849"
13.05.2020,"96963,GameB,16,0,1.083335"
13.05.2020,"96963,GameB,17,0,1.198925"
13.05.2020,"96963,GameB,18,1,1.14915"
13.05.2020,"96963,GameB,19,1,1.23317"
13.05.2020,"96963,GameB,20,0,1.782735"
13.05.2020,"96963,GameB,21,0,2.600185"
13.05.2020,"96963,GameB,22,1,1.648135"
13.05.2020,"96963,GameB,23,0,4.766935"
13.05.2020,"96963,GameB,24,1,0.9153552"
13.05.2020,"96963,GameB,25,0,1.0825"
13.05.2020,"96963,GameB,26,1,0.66693"
13.05.2020,"96963,GameB,27,1,0.8675098"
13.05.2020,"96963,GameB,28,0,0.98342"
13.05.2020,"96963,GameB,29,0,1.28342"
13.05.2020,"96963,GameB,30,0,1.21635"
13.05.2020,"96963,GameB,31,1,0.9351149"
13.05.2020,"96963,GameB,32,0,0.9833751"
13.05.2020,"96963,GameB,33,1,23.99937"
13.05.2020,"96963,GameB,34,0,2.75137"
13.05.2020,"96963,GameB,35,1,1.70026"
13.05.2020,"96963,GameB,36,0,1.69896"
13.05.2020,"96963,GameB,37,0,1.699695"
13.05.2020,"96963,GameB,38,0,2.115935"
13.05.2020,"96963,GameB,39,0,0.98335"
13.05.2020,"96963,GameB,40,1,2.05086"
13.05.2020,"96963,GameB,41,1,1.266905"
13.05.2020,"96963,GameB,42,1,0.9327251"
13.05.2020,"96963,GameB,43,0,4.866945"
13.05.2020,"96963,GameB,44,0,3.083106"
13.05.2020,"96963,GameB,45,0,4.531915"
13.05.2020,"96963,GameB,46,1,1.70063"
13.05.2020,"96963,GameB,47,0,1.21681"
13.05.2020,"96963,GameB,48,1,2.0841"
13.05.2020,"96963,GameB,49,0,1.29961"
13.05.2020,"96963,GameB,50,0,1.549645"
13.05.2020,"96963,GameB,51,0,2.183635"
13.05.2020,"96963,GameB,52,1,0.9166952"
13.05.2020,"96963,GameB,53,0,1.21678"
13.05.2020,"96963,GameB,54,1,0.9333701"
13.05.2020,"96963,GameB,55,1,1.100015"
13.05.2020,"96963,GameB,56,1,0.867775"
13.05.2020,"96963,GameB,57,1,1.35042"
13.05.2020,"96963,GameB,58,0,1.683525"
13.05.2020,"96963,GameB,59,0,1.351155"
13.05.2020,"96963,GameB,60,1,1.18356"
13.05.2020,"96963,GameB,61,0,1.099635"
13.05.2020,"96963,GameB,62,0,1.565485"
13.05.2020,"96963,GameB,63,1,1.265995"
13.05.2020,"96963,GameB,64,1,0.8650652"
13.05.2020,"96963,GameB,65,0,1.11665"
13.05.2020,"96963,GameB,66,1,1.36557"
13.05.2020,"96963,GameB,67,0,0.9996749"
13.05.2020,"96963,GameB,68,1,1.132285"
13.05.2020,"96963,GameB,69,0,0.949945"
13.05.2020,"96963,GameB,70,0,0.7497998"
13.05.2020,"96963,GameB,71,1,1.734175"
13.05.2020,"96963,GameB,72,1,0.64995"
13.05.2020,"96963,GameB,73,0,0.7494049"
13.05.2020,"96963,GameB,74,0,0.883235"
13.05.2020,"96963,GameC,0,0,3.083704"
13.05.2020,"96963,GameC,1,1,1.266495"
13.05.2020,"96963,GameC,2,1,0.9490451"
13.05.2020,"96963,GameC,3,0,1.199975"
13.05.2020,"96963,GameC,4,0,0.6991"
13.05.2020,"96963,GameC,5,2,1.434135"
13.05.2020,"96963,GameC,6,3,1.832985"
13.05.2020,"96963,GameC,7,0,1.434035"
13.05.2020,"96963,GameC,8,2,1.41517"
13.05.2020,"96963,GameC,9,3,1.783335"
13.05.2020,"96963,GameC,10,2,1.350495"
13.05.2020,"96963,GameC,11,1,2.366159"
13.05.2020,"96963,GameC,12,0,2.16701"
13.05.2020,"96963,GameC,13,2,2.416995"
13.05.2020,"96963,GameC,14,2,0.7667801"
13.05.2020,"96963,GameC,15,2,1.082655"
13.05.2020,"96963,GameC,16,0,2.065215"
13.05.2020,"96963,GameC,17,0,1.0157"
13.05.2020,"96963,GameC,18,0,1.24856"
13.05.2020,"96963,GameC,19,1,4.049089"
13.05.2020,"96963,GameC,20,2,1.48209"
13.05.2020,"96963,GameC,21,0,2.51735"
13.05.2020,"96963,GameC,22,0,2.851205"
13.05.2020,"96963,GameC,23,1,1.23323"
13.05.2020,"96963,GameC,24,3,1.515565"
13.05.2020,"96963,GameC,25,2,1.39959"
13.05.2020,"96963,GameC,26,2,0.9669853"
13.05.2020,"96963,GameC,27,2,0.8489499"
13.05.2020,"96963,GameC,28,3,1.715725"
13.05.2020,"96963,GameC,29,2,1.85001"
13.05.2020,"96963,GameC,30,0,1.682735"
13.05.2020,"96963,GameC,31,1,1.416505"
13.05.2020,"96963,GameC,32,3,1.4676"
13.05.2020,"96963,GameC,33,0,1.500015"
13.05.2020,"96963,GameC,34,3,1.567085"
13.05.2020,"96963,GameC,35,2,1.516335"
13.05.2020,"96963,GameC,36,1,1.44947"
13.05.2020,"96963,GameC,37,0,1.48358"
13.05.2020,"96963,GameC,38,0,1.13309"
13.05.2020,"96963,GameC,39,1,1.433515"
13.05.2020,"96963,GameC,40,2,1.381915"
13.05.2020,"96963,GameC,41,3,2.083185"
14.05.2020,"26945,GameC,0,1,7.941442"
14.05.2020,"26945,GameC,1,3,1.55453"
14.05.2020,"26945,GameC,2,0,1.202685"
14.05.2020,"26945,GameC,3,3,1.854525"
14.05.2020,"26945,GameC,4,0,4.609575"
14.05.2020,"26945,GameC,5,2,1.28749"
14.05.2020,"26945,GameC,6,3,1.56954"
14.05.2020,"26945,GameC,7,0,0.916565"
14.05.2020,"26945,GameC,8,2,1.121955"
14.05.2020,"26945,GameC,9,3,1.0182"
14.05.2020,"26945,GameC,10,2,1.07281"
14.05.2020,"26945,GameC,11,0,0.899595"
14.05.2020,"26945,GameC,12,2,1.08571"
14.05.2020,"26945,GameC,13,2,1.019865"
14.05.2020,"26945,GameC,14,2,0.89954"
14.05.2020,"26945,GameC,15,3,1.56727"
14.05.2020,"26945,GameC,16,1,1.152025"
14.05.2020,"26945,GameC,17,0,1.13652"
14.05.2020,"26945,GameC,18,0,2.42073"
14.05.2020,"26945,GameC,19,3,1.120015"
14.05.2020,"26945,GameC,20,2,3.791145"
14.05.2020,"26945,GameC,21,1,1.05442"
14.05.2020,"26945,GameC,22,0,1.067755"
14.05.2020,"26945,GameC,23,3,1.33762"
14.05.2020,"26945,GameC,24,2,1.31709"
14.05.2020,"26945,GameC,25,0,1.07918"
14.05.2020,"26945,GameC,26,2,1.082255"
14.05.2020,"26945,GameC,27,2,1.06838"
14.05.2020,"26945,GameC,28,2,0.65049"
14.05.2020,"26945,GameC,29,2,0.46663"
14.05.2020,"26945,GameC,30,3,1.616735"
14.05.2020,"26945,GameC,31,1,1.08468"
14.05.2020,"26945,GameC,32,2,1.149845"
14.05.2020,"26945,GameC,33,3,1.718995"
14.05.2020,"26945,GameC,34,2,13.69731"
14.05.2020,"26945,GameC,35,1,1.11814"
14.05.2020,"26945,GameC,36,0,1.248805"
14.05.2020,"26945,GameC,37,1,2.06915"
14.05.2020,"26945,GameC,38,0,1.23724"
14.05.2020,"26945,GameC,39,2,1.249165"
14.05.2020,"26945,GameC,40,3,1.951"
14.05.2020,"26945,GameC,41,1,1.48706"
15.05.2020,"72093,Q,0,0,8.351939"
15.05.2020,"72093,Q,1,3,8.351939"
15.05.2020,"72093,Q,2,2,8.351939"
15.05.2020,"72093,Q,3,3,20.44992"
15.05.2020,"72093,Q,4,1,12.18338"
15.05.2020,"72093,Q,5,0,7.366728"
15.05.2020,"72093,Q,6,1,6.966521"
15.05.2020,"72093,Q,7,0,9.200163"
15.05.2020,"72093,Q,8,0,7.050131"
15.05.2020,"72093,Q,9,0,10.0832"
15.05.2020,"72093,Q,10,0,14.4667"
15.05.2020,"72093,Q,11,0,6.29987"
15.05.2020,"72093,GameA,0,2,3.16674"
15.05.2020,"72093,GameA,1,3,3.533184"
15.05.2020,"72093,GameA,2,3,34.06667"
15.05.2020,"72093,GameA,3,1,1.683355"
15.05.2020,"72093,GameA,4,3,3.166775"
15.05.2020,"72093,GameA,5,0,1.83342"
15.05.2020,"72093,GameA,6,0,1.000015"
15.05.2020,"72093,GameA,7,2,1.56672"
15.05.2020,"72093,GameA,8,2,0.966505"
15.05.2020,"72093,GameA,9,0,1.549695"
15.05.2020,"72093,GameA,10,0,0.86664"
15.05.2020,"72093,GameA,11,3,1.81663"
15.05.2020,"72093,GameA,12,3,5.53341"
15.05.2020,"72093,GameA,13,2,2.300006"
15.05.2020,"72093,GameA,14,2,2.03331"
15.05.2020,"72093,GameA,15,3,1.53326"
15.05.2020,"72093,GameA,16,0,1.583365"
15.05.2020,"72093,GameA,17,2,2.80004"
15.05.2020,"72093,GameA,18,1,1.58339"
15.05.2020,"72093,GameA,19,3,1.73341"
15.05.2020,"72093,GameA,20,0,1.533355"
15.05.2020,"72093,GameA,21,3,1.883225"
15.05.2020,"72093,GameA,22,3,0.91662"
15.05.2020,"72093,GameA,23,3,3.600094"
15.05.2020,"72093,GameA,24,3,1.166745"
15.05.2020,"72093,GameA,25,2,1.433115"
15.05.2020,"72093,GameA,26,3,1.59984"
15.05.2020,"72093,GameA,27,1,1.783325"
15.05.2020,"72093,GameA,28,2,1.95019"
15.05.2020,"72093,GameA,29,1,2.63325"
15.05.2020,"72093,GameA,30,0,2.416575"
15.05.2020,"72093,GameA,31,3,1.549965"
15.05.2020,"72093,GameA,32,0,2.333494"
15.05.2020,"72093,GameA,33,1,1.333285"
15.05.2020,"72093,GameA,34,3,2.43373"
15.05.2020,"72093,GameA,35,1,4.766706"
15.05.2020,"72093,GameA,36,3,1.700065"
15.05.2020,"72093,GameA,37,0,2.950194"
15.05.2020,"72093,GameA,38,1,1.216815"
15.05.2020,"72093,GameA,39,2,2.00012"
15.05.2020,"72093,GameA,40,1,1.35016"
15.05.2020,"72093,GameA,41,1,2.033155"
15.05.2020,"72093,GameA,42,2,3.11665"
15.05.2020,"72093,GameA,43,3,2.066645"
15.05.2020,"72093,GameA,44,3,2.233215"
15.05.2020,"72093,GameA,45,1,1.51649"
15.05.2020,"72093,GameA,46,0,3.500109"
15.05.2020,"72093,GameB,0,1,2.46867"
15.05.2020,"72093,GameB,1,1,1.000175"
15.05.2020,"72093,GameB,2,1,0.5999299"
15.05.2020,"72093,GameB,3,0,0.9165401"
15.05.2020,"72093,GameB,4,0,0.9332899"
15.05.2020,"72093,GameB,5,0,1.03344"
15.05.2020,"72093,GameB,6,0,0.6999652"
15.05.2020,"72093,GameB,7,1,1.050085"
15.05.2020,"72093,GameB,8,0,0.73314"
15.05.2020,"72093,GameB,9,0,1.116875"
15.05.2020,"72093,GameB,10,1,0.533285"
15.05.2020,"72093,GameB,11,1,0.85003"
15.05.2020,"72093,GameB,12,0,1.483415"
15.05.2020,"72093,GameB,13,1,1.58351"
15.05.2020,"72093,GameB,14,0,1.05015"
15.05.2020,"72093,GameB,15,1,1.466625"
15.05.2020,"72093,GameB,16,0,1.366525"
15.05.2020,"72093,GameB,17,0,1.09989"
15.05.2020,"72093,GameB,18,1,1.01672"
15.05.2020,"72093,GameB,19,1,2.183261"
15.05.2020,"72093,GameB,20,1,0.9666352"
15.05.2020,"72093,GameB,21,0,1.1832"
15.05.2020,"72093,GameB,22,1,0.8500099"
15.05.2020,"72093,GameB,23,0,2.01669"
15.05.2020,"72093,GameB,24,0,1.349975"
15.05.2020,"72093,GameB,25,1,1.750045"
15.05.2020,"72093,GameB,26,1,3.983069"
15.05.2020,"72093,GameB,27,1,0.9334"
15.05.2020,"72093,GameB,28,1,0.69987"
15.05.2020,"72093,GameB,29,0,1.16651"
15.05.2020,"72093,GameB,30,0,1.79997"
15.05.2020,"72093,GameB,31,1,1.19984"
15.05.2020,"72093,GameB,32,0,1.300045"
15.05.2020,"72093,GameB,33,1,35.05005"
15.05.2020,"72093,GameB,34,1,3.850035"
15.05.2020,"72093,GameB,35,1,3.616674"
15.05.2020,"72093,GameB,36,0,3.583248"
15.05.2020,"72093,GameB,37,1,5.016495"
15.05.2020,"72093,GameB,38,1,0.8167051"
15.05.2020,"72093,GameB,39,0,1.01663"
15.05.2020,"72093,GameB,40,1,1.33342"
15.05.2020,"72093,GameB,41,0,1.566455"
15.05.2020,"72093,GameB,42,0,1.333225"
15.05.2020,"72093,GameB,43,1,2.233305"
15.05.2020,"72093,GameB,44,1,2.899935"
15.05.2020,"72093,GameB,45,0,1.900115"
15.05.2020,"72093,GameB,46,1,1.166535"
15.05.2020,"72093,GameB,47,0,0.6833999"
15.05.2020,"72093,GameB,48,0,0.6333401"
15.05.2020,"72093,GameB,49,1,0.7169099"
15.05.2020,"72093,GameB,50,1,0.51665"
15.05.2020,"72093,GameB,51,0,2.38335"
15.05.2020,"72093,GameB,52,1,0.15009"
15.05.2020,"72093,GameB,53,0,0.083335"
15.05.2020,"72093,GameB,54,1,0.13322"
15.05.2020,"72093,GameB,55,0,8.246087"
15.05.2020,"72093,GameB,56,1,2.299961"
15.05.2020,"72093,GameB,57,0,2.750245"
15.05.2020,"72093,GameB,58,0,1.482795"
15.05.2020,"72093,GameB,59,0,1.083105"
15.05.2020,"72093,GameB,60,1,2.116205"
15.05.2020,"72093,GameB,61,0,4.38295"
15.05.2020,"72093,GameB,62,0,1.300175"
15.05.2020,"72093,GameB,63,0,0.883105"
15.05.2020,"72093,GameB,64,0,1.233155"
15.05.2020,"72093,GameB,65,1,1.616685"
15.05.2020,"72093,GameB,66,1,6.349785"
15.05.2020,"72093,GameB,67,1,5.416644"
15.05.2020,"72093,GameB,68,0,3.48334"
15.05.2020,"72093,GameB,69,1,2.16668"
15.05.2020,"72093,GameB,70,1,1.50012"
15.05.2020,"72093,GameB,71,1,3.4668"
15.05.2020,"72093,GameB,72,0,1.733066"
15.05.2020,"72093,GameB,73,0,1.849855"
15.05.2020,"72093,GameB,74,0,4.799867"
15.05.2020,"72093,GameC,0,0,5.933345"
15.05.2020,"72093,GameC,1,2,12.08345"
15.05.2020,"72093,GameC,2,0,3.149491"
15.05.2020,"72093,GameC,3,0,1.51662"
15.05.2020,"72093,GameC,4,0,1.399985"
15.05.2020,"72093,GameC,5,3,3.61666"
15.05.2020,"72093,GameC,6,2,3.433269"
15.05.2020,"72093,GameC,7,2,1.69998"
15.05.2020,"72093,GameC,8,2,1.18329"
15.05.2020,"72093,GameC,9,3,2.13347"
15.05.2020,"72093,GameC,10,2,1.933545"
15.05.2020,"72093,GameC,11,1,1.983175"
15.05.2020,"72093,GameC,12,1,1.149945"
15.05.2020,"72093,GameC,13,3,2.383224"
15.05.2020,"72093,GameC,14,3,0.91671"
15.05.2020,"72093,GameC,15,3,0.03342"
15.05.2020,"72093,GameC,16,0,1.99999"
15.05.2020,"72093,GameC,17,2,1.65007"
15.05.2020,"72093,GameC,18,0,2.383265"
15.05.2020,"72093,GameC,19,3,1.833055"
15.05.2020,"72093,GameC,20,3,1.450075"
15.05.2020,"72093,GameC,21,3,0.15035"
15.05.2020,"72093,GameC,22,3,0.18336"
15.05.2020,"72093,GameC,23,3,0"
15.05.2020,"72093,GameC,24,3,0.11687"
15.05.2020,"72093,GameC,25,3,0.03338"
15.05.2020,"72093,GameC,26,3,0.03337"
15.05.2020,"72093,GameC,27,3,0.050045"
15.05.2020,"72093,GameC,28,3,0.083305"
15.05.2020,"72093,GameC,29,3,0.09994999"
15.05.2020,"72093,GameC,30,3,0.116525"
15.05.2020,"72093,GameC,31,3,0.09995"
15.05.2020,"72093,GameC,32,3,0.09992"
15.05.2020,"72093,GameC,33,3,0.11686"
15.05.2020,"72093,GameC,34,3,0.08341999"
15.05.2020,"72093,GameC,35,3,0.06653"
15.05.2020,"72093,GameC,36,3,0"
15.05.2020,"72093,GameC,37,3,0.116335"
15.05.2020,"72093,GameC,38,3,0.066455"
15.05.2020,"72093,GameC,39,3,0.116725"
15.05.2020,"72093,GameC,40,3,0.100035"
15.05.2020,"72093,GameC,41,3,0.08355"
15.05.2020,"72093,F,0,0,10.7663"
15.05.2020,"72093,F,1,3,10.16673"
15.05.2020,"72093,F,2,0,29.84999"
15.05.2020,"72093,F,3,3,33.26688"
15.05.2020,"72093,F,4,1,40.78348"
15.05.2020,"72093,F,5,0,20.33319"
15.05.2020,"72093,F,6,0,8.366748"
16.05.2020,"17801,Q,0,0,12.16755"
16.05.2020,"17801,Q,1,2,12.16755"
16.05.2020,"17801,Q,2,2,12.16755"
16.05.2020,"17801,Q,3,3,14.19732"
16.05.2020,"17801,Q,4,3,3.24994"
16.05.2020,"17801,Q,5,1,6.533738"
16.05.2020,"17801,Q,6,2,3.497952"
16.05.2020,"17801,Q,7,1,5.784389"
16.05.2020,"17801,Q,8,1,6.248182"
16.05.2020,"17801,Q,9,3,14.1323"
16.05.2020,"17801,Q,10,1,8.730648"
16.05.2020,"17801,Q,11,1,9.066025"
12.05.2020,"20163,Q,0,0,11.93987"
12.05.2020,"20163,Q,1,2,11.93987"
12.05.2020,"20163,Q,2,3,11.93987"
12.05.2020,"20163,Q,3,1,8.576708"
12.05.2020,"20163,Q,4,0,3.933715"
12.05.2020,"20163,Q,5,1,7.033348"
12.05.2020,"20163,Q,6,0,6.232902"
12.05.2020,"20163,Q,7,0,5.05015"
12.05.2020,"20163,Q,8,1,4.18348"
12.05.2020,"20163,Q,9,0,5.251397"
12.05.2020,"20163,Q,10,0,6.150555"
12.05.2020,"20163,Q,11,0,3.533685"
12.05.2020,"20163,GameA,0,0,4.100159"
12.05.2020,"20163,GameA,1,1,3.13369"
12.05.2020,"20163,GameA,2,3,1.033645"
12.05.2020,"20163,GameA,3,1,0.81715"
12.05.2020,"20163,GameA,4,3,1.066635"
12.05.2020,"20163,GameA,5,0,3.733514"
12.05.2020,"20163,GameA,6,0,0.7832152"
12.05.2020,"20163,GameA,7,2,0.8828549"
12.05.2020,"20163,GameA,8,2,0.59956"
12.05.2020,"20163,GameA,9,0,0.9670652"
12.05.2020,"20163,GameA,10,0,0.7167"
12.05.2020,"20163,GameA,11,3,0.849545"
12.05.2020,"20163,GameA,12,0,1.46623"
12.05.2020,"20163,GameA,13,2,2.433345"
12.05.2020,"20163,GameA,14,2,0.71715"
12.05.2020,"20163,GameA,15,3,1.250015"
12.05.2020,"20163,GameA,16,0,1.200085"
12.05.2020,"20163,GameA,17,2,1.183765"
12.05.2020,"20163,GameA,18,1,1.150535"
12.05.2020,"20163,GameA,19,3,1.01699"
12.05.2020,"20163,GameA,20,0,0.933755"
12.05.2020,"20163,GameA,21,3,1.03378"
12.05.2020,"20163,GameA,22,3,1.266555"
12.05.2020,"20163,GameA,23,0,1.23314"
12.05.2020,"20163,GameA,24,3,2.950365"
12.05.2020,"20163,GameA,25,2,1.05002"
12.05.2020,"20163,GameA,26,3,0.9499251"
12.05.2020,"20163,GameA,27,1,0.96675"
12.05.2020,"20163,GameA,28,2,2.082445"
12.05.2020,"20163,GameA,29,1,2.24987"
12.05.2020,"20163,GameA,30,0,0.9835951"
12.05.2020,"20163,GameA,31,3,0.8998801"
12.05.2020,"20163,GameA,32,0,0.9501249"
12.05.2020,"20163,GameA,33,1,0.96665"
12.05.2020,"20163,GameA,34,3,0.9833552"
12.05.2020,"20163,GameA,35,0,1.450285"
12.05.2020,"20163,GameA,36,3,1.18298"
12.05.2020,"20163,GameA,37,0,1.100005"
12.05.2020,"20163,GameA,38,1,0.6502201"
12.05.2020,"20163,GameA,39,2,0.866245"
12.05.2020,"20163,GameA,40,1,0.616865"
12.05.2020,"20163,GameA,41,0,1.083685"
12.05.2020,"20163,GameA,42,2,0.8339199"
12.05.2020,"20163,GameA,43,0,1.116985"
12.05.2020,"20163,GameA,44,3,0.866245"
12.05.2020,"20163,GameA,45,1,0.8004449"
12.05.2020,"20163,GameA,46,0,0.9003801"
12.05.2020,"20163,GameB,0,1,1.86629"
12.05.2020,"20163,GameB,1,1,0.582855"
12.05.2020,"20163,GameB,2,1,0.450645"
12.05.2020,"20163,GameB,3,0,1.25056"
12.05.2020,"20163,GameB,4,0,0.699925"
12.05.2020,"20163,GameB,5,0,0.549435"
12.05.2020,"20163,GameB,6,1,0.617255"
12.05.2020,"20163,GameB,7,1,0.5667551"
12.05.2020,"20163,GameB,8,0,1.01648"
12.05.2020,"20163,GameB,9,0,0.8339499"
12.05.2020,"20163,GameB,10,1,0.48355"
12.05.2020,"20163,GameB,11,0,0.815995"
12.05.2020,"20163,GameB,12,1,3.199666"
12.05.2020,"20163,GameB,13,1,0.6499751"
12.05.2020,"20163,GameB,14,0,0.850235"
12.05.2020,"20163,GameB,15,1,0.7335351"
12.05.2020,"20163,GameB,16,0,1.4499"
12.05.2020,"20163,GameB,17,0,0.983035"
